Start_Lat,Start_Lng,rttyp,Junction,Crossing,Traffic_Signal,Stop,Station,Amenity,_gidx
28.434,-82.485,S,0.00936087798579729,0.2078760490639122,0.1998063266623628,0.002905100064557779,0.0006455777921239509,0.0025823111684958036,41
28.261,-82.55,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.261,-82.55,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.261,-82.55,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.247,-82.55,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.434,-82.485,S,0.00936087798579729,0.2078760490639122,0.1998063266623628,0.002905100064557779,0.0006455777921239509,0.0025823111684958036,41
28.247,-82.55,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.261,-82.55,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.261,-82.55,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.062,-82.57,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.061,-82.57,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.399,-82.523,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.398,-82.523,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.399,-82.523,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.695,-82.499,S,0.0,0.16835699797160245,0.12657200811359026,0.0,0.0,0.004056795131845842,41
28.695,-82.499,S,0.0,0.16835699797160245,0.12657200811359026,0.0,0.0,0.004056795131845842,41
28.865,-82.51,S,0.0,0.16835699797160245,0.12657200811359026,0.0,0.0,0.004056795131845842,65
28.695,-82.499,S,0.0,0.16835699797160245,0.12657200811359026,0.0,0.0,0.004056795131845842,41
37.238,-121.762,S,0.09688090737240075,0.1864366729678639,0.11448487712665406,0.06218494013862634,0.03067895400126024,0.022251102709514806,121
37.242,-121.773,S,0.09688090737240075,0.1864366729678639,0.11448487712665406,0.06218494013862634,0.03067895400126024,0.022251102709514806,121
37.336,-122.059,S,0.09688090737240075,0.1864366729678639,0.11448487712665406,0.06218494013862634,0.03067895400126024,0.022251102709514806,121
37.24,-121.767,S,0.09688090737240075,0.1864366729678639,0.11448487712665406,0.06218494013862634,0.03067895400126024,0.022251102709514806,121
